"","weight","hindfoot_length","sex","species_id"
"3802",48,37,"F","DM"
"3803",226,33,"M","NL"
"3804",22,21,"M","PM"
"3805",24,21,"F","PE"
"3806",9,17,"M","RM"
"3807",158,51,"F","DS"
"3808",46,36,"M","DM"
"3809",9,16,"M","RM"
"3810",10,15,"F","RM"
"3811",10,17,"M","RM"
"3812",8,16,"M","PF"
"3813",38,34,"M","DM"
"3814",8,16,"F","PF"
"3815",49,37,"M","DM"
"3816",48,36,"M","DO"
"3817",154,51,"M","DS"
"3818",45,37,"M","DO"
"3819",47,37,"M","DM"
"3820",51,38,"M","DM"
"3821",80,51,"M","DS"
"3822",39,37,"M","DM"
"3823",26,19,"F","PE"
"3824",43,37,"F","DM"
"3825",88,31,"F","NL"
"3826",11,17,"M","RM"
"3827",7,16,"F","PF"
"3828",10,17,"F","RM"
"3829",8,16,"F","RM"
"3830",11,15,"M","RM"
"3831",12,17,"M","RM"
"3832",11,16,"M","RM"
"3833",41,33,"M","DM"
"3834",10,16,"M","RM"
"3835",46,33,"F","DM"
"3836",11,16,"F","RM"
"3837",42,34,"F","DM"
"3838",19,20,"F","PE"
"3839",46,37,"M","DM"
"3840",145,33,"F","NL"
"3841",8,17,"M","PF"
"3842",41,35,"M","DM"
"3843",42,36,"M","DM"
"3844",41,36,"F","DM"
"3845",108,49,"F","DS"
"3846",13,17,"F","RM"
"3847",43,37,"F","DM"
"3848",8,16,"M","PF"
"3849",7,16,"M","PF"
"3850",38,21,"M","OL"
"3851",248,32,"F","NL"
"3852",198,34,"M","NL"
"3853",11,16,"M","RM"
"3854",211,35,"M","NL"
"3855",21,19,"M","PE"
"3856",47,36,"M","DM"
"3857",23,20,"F","PE"
"3858",46,36,"M","DM"
"3859",45,21,"M","OL"
"3860",9,16,"M","RM"
"3861",9,16,"M","RM"
"3862",35,36,"M","DO"
"3863",36,36,"F","DM"
"3864",133,49,"F","DS"
"3865",49,36,"M","DM"
"3866",56,36,"M","DO"
"3867",43,38,"M","DM"
"3868",10,17,"F","RM"
"3869",49,37,"M","DM"
"3870",48,38,"M","DM"
"3871",56,38,"M","DM"
"3872",44,39,"M","DM"
"3873",11,17,"F","RM"
"3874",7,16,"M","RM"
"3875",39,34,"F","DM"
"3876",128,51,"M","DS"
"3877",46,37,"F","DM"
"3878",107,51,"M","DS"
"3879",21,19,"M","PE"
"3880",6,16,"F","PF"
"3881",10,16,"M","RM"
"3882",76,47,"M","DS"
"3883",10,18,"M","RM"
"3884",36,18,"M","OL"
"3885",8,16,"F","PF"
"3886",26,20,"F","OL"
"3887",11,17,"M","RM"
"3888",41,36,"F","DM"
"3889",15,17,"F","RM"
"3890",9,16,"M","RM"
"3891",138,49,"M","DS"
"3892",54,36,"M","DM"
"3893",51,35,"M","DM"
"3894",44,37,"M","DM"
"3895",44,36,"F","DM"
"3896",13,17,"F","RM"
"3897",7,17,"F","RM"
"3898",51,36,"M","DM"
"3899",54,37,"M","DM"
"3900",41,37,"M","DM"
"3901",76,50,"M","DS"
"3902",49,37,"F","DM"
"3903",11,18,"M","RM"
"3904",24,21,"F","OT"
"3905",36,21,"F","OL"
"3906",41,37,"F","DM"
"3907",235,34,"M","NL"
"3908",52,37,"M","DM"
"3909",45,37,"M","DM"
"3910",45,36,"M","DM"
"3911",46,37,"M","DM"
"3912",27,21,"M","OT"
"3913",22,21,"M","PE"
"3914",8,16,"M","RM"
"3915",93,49,"F","DS"
"3916",19,20,"F","PE"
"3917",9,15,"M","RM"
"3918",133,49,"M","DS"
"3919",102,51,"M","DS"
"3920",160,52,"F","DS"
"3921",20,19,"M","PE"
"3922",54,48,"M","DS"
"3923",59,38,"F","DO"
"3924",160,52,"M","DS"
"3925",8,17,"F","RM"
"3926",132,51,"F","DS"
"3927",21,18,"M","PE"
"3928",44,36,"M","DM"
"3929",51,36,"M","DO"
"3930",44,34,"M","DM"
"3931",17,21,"F","PE"
"3932",202,34,"M","NL"
"3933",137,52,"M","DS"
"3934",23,19,"M","PE"
"3935",9,16,"M","RM"
"3936",20,19,"F","PE"
"3937",59,45,"F","DS"
"3938",52,36,"F","DO"
"3939",23,20,"M","PE"
"3940",155,51,"M","DS"
"3941",46,22,"M","OL"
"3942",47,36,"M","DM"
"3943",10,17,"M","RM"
"3944",49,36,"M","DM"
"3945",130,50,"F","DS"
"3946",34,21,"F","OT"
"3947",9,16,"M","RM"
"3948",36,19,"F","OL"
"3949",41,35,"M","DM"
"3950",32,20,"M","OL"
"3951",22,20,"M","PE"
"3952",11,17,"M","RM"
"3953",43,21,"F","OL"
"3954",37,36,"F","DO"
"3955",106,51,"F","DS"
"3956",7,16,"M","PF"
"3957",142,51,"F","DS"
"3958",39,36,"M","DM"
"3959",40,37,"M","DM"
"3960",164,32,"F","NL"
"3961",116,49,"F","DS"
"3962",24,21,"F","OT"
"3963",10,16,"F","RM"
"3964",46,38,"M","DM"
"3965",12,17,"F","RM"
"3966",94,49,"M","DS"
"3967",9,16,"F","RM"
"3968",11,18,"M","RM"
"3969",10,17,"F","RM"
"3970",9,16,"M","RM"
"3971",18,18,"M","PM"
"3972",12,17,"F","RM"
"3973",44,36,"F","DM"
"3974",151,52,"M","DS"
"3975",48,37,"M","DM"
"3976",22,18,"F","PE"
"3977",10,17,"M","RM"
"3978",24,20,"F","PE"
"3979",22,21,"M","PM"
"3980",143,50,"F","DS"
"3981",6,15,"F","PF"
"3982",9,18,"M","RM"
"3983",9,17,"M","RM"
"3984",23,19,"F","PE"
"3985",11,17,"M","RM"
"3986",9,16,"F","PF"
"3987",22,20,"M","PE"
"3988",49,34,"M","DO"
"3989",46,36,"M","DM"
"3990",11,17,"F","RM"
"3991",212,34,"M","NL"
"3992",39,21,"M","OL"
"3993",45,36,"M","DM"
"3994",47,35,"M","DM"
"3995",7,15,"M","PF"
"3996",49,37,"M","DM"
"3997",211,33,"M","NL"
"3998",136,51,"M","DS"
"3999",24,20,"F","PE"
"4000",10,16,"M","RM"
"4001",23,20,"M","PE"
"4002",45,35,"F","DM"
"4003",10,16,"M","RM"
"4004",14,16,"F","RM"
"4005",10,15,"F","RM"
"4006",10,20,"M","PM"
"4007",8,16,"F","PF"
"4008",46,37,"F","DM"
"4009",52,35,"M","DO"
"4010",48,37,"M","DM"
"4011",12,21,"M","PM"
"4012",53,35,"F","DO"
"4013",42,36,"F","DM"
"4014",18,20,"M","PM"
"4015",12,21,"F","PM"
"4016",8,17,"M","RM"
"4017",17,19,"M","PM"
"4018",12,17,"F","RM"
"4019",11,20,"M","PM"
"4020",11,17,"M","RM"
"4021",120,31,"M","NL"
"4022",21,34,"M","DM"
"4023",63,35,"F","DO"
"4024",6,15,"M","PF"
"4025",73,46,"M","DS"
"4026",8,16,"M","PF"
"4027",46,36,"F","DM"
"4028",43,36,"M","DM"
"4029",12,16,"F","RM"
"4030",38,33,"F","DM"
"4031",11,17,"M","RM"
"4032",154,51,"F","DS"
"4033",10,16,"M","RM"
"4034",27,21,"F","PM"
"4035",18,22,"M","PP"
"4036",44,35,"F","DM"
"4037",40,34,"F","DM"
"4038",21,19,"F","PE"
"4039",53,37,"M","DM"
"4040",11,16,"M","RM"
"4041",40,35,"F","DM"
"4042",160,49,"F","DS"
"4043",42,35,"M","DM"
"4044",190,32,"F","NL"
"4045",37,37,"M","DO"
"4046",48,34,"F","DO"
"4047",54,36,"F","DM"
"4048",54,35,"F","DO"
"4049",103,31,"F","NL"
"4050",44,35,"M","DM"
"4051",6,16,"F","PF"
"4052",46,38,"M","DM"
"4053",26,32,"M","DM"
"4054",45,37,"M","DM"
"4055",9,16,"F","PF"
"4056",41,35,"M","DM"
"4057",57,36,"M","DM"
"4058",38,35,"F","DM"
"4059",123,51,"F","DS"
"4060",90,46,"F","DS"
"4061",50,37,"M","DM"
"4062",26,21,"M","OT"
"4063",31,21,"F","OT"
"4064",48,36,"F","DM"
"4065",129,51,"M","DS"
"4066",22,21,"M","PE"
"4067",48,37,"F","DM"
"4068",109,31,"F","NL"
"4069",44,37,"M","DM"
"4070",76,45,"F","DS"
"4071",101,51,"M","DS"
"4072",39,21,"F","OL"
"4073",34,19,"F","PM"
"4074",32,21,"F","OL"
"4075",106,47,"M","DS"
"4076",159,52,"M","DS"
"4077",14,17,"F","RM"
"4078",48,36,"M","DM"
"4079",10,17,"M","RM"
"4080",10,17,"M","RM"
"4081",9,16,"M","RM"
"4082",55,36,"M","DO"
"4083",26,34,"M","DM"
"4084",91,47,"M","DS"
"4085",8,16,"F","PF"
"4086",20,24,"M","PP"
"4087",54,37,"M","DM"
"4088",12,18,"M","RM"
"4089",28,19,"M","OT"
"4090",12,16,"F","RM"
"4091",28,21,"F","PM"
"4092",42,36,"F","DM"
"4093",140,51,"M","DS"
"4094",9,16,"M","RM"
"4095",85,45,"M","DS"
"4096",45,36,"M","DM"
"4097",138,49,"M","DS"
"4098",48,38,"M","DM"
"4099",11,16,"F","RM"
"4100",10,16,"M","RM"
"4101",53,36,"F","DM"
"4102",51,38,"M","DM"
"4103",46,36,"M","DM"
"4104",26,34,"F","DM"
"4105",76,45,"M","DS"
"4106",23,21,"M","OT"
"4107",44,35,"M","DM"
"4108",51,37,"M","DM"
"4109",140,51,"F","DS"
"4110",6,15,"M","RM"
"4111",90,50,"F","DS"
"4112",52,36,"F","DM"
"4113",21,21,"F","PE"
"4114",59,37,"F","DO"
"4115",45,36,"F","DM"
"4116",17,20,"M","PM"
"4117",38,19,"M","OL"
"4118",29,19,"M","OT"
"4119",9,16,"M","RM"
"4120",56,48,"M","DS"
"4121",13,19,"F","PM"
"4122",51,37,"F","DM"
"4123",16,22,"F","PP"
"4124",21,21,"M","PE"
"4125",9,16,"M","RM"
"4126",128,48,"M","DS"
"4127",20,19,"M","PE"
"4128",17,21,"M","PM"
"4129",41,34,"M","DM"
"4130",44,37,"M","DM"
"4131",41,35,"F","DO"
"4132",114,52,"M","DS"
"4133",217,33,"F","NL"
"4134",51,36,"M","DO"
"4135",94,52,"M","DS"
"4136",102,50,"F","DS"
"4137",13,21,"F","PP"
"4138",130,48,"M","DS"
"4139",9,16,"F","PF"
"4140",41,37,"F","DM"
"4141",41,37,"F","DM"
"4142",11,20,"F","PE"
"4143",10,17,"F","RM"
"4144",41,36,"M","DM"
"4145",32,21,"F","PM"
"4146",45,36,"M","DM"
"4147",11,19,"F","PE"
"4148",8,17,"M","PF"
"4149",46,37,"M","DM"
"4150",116,51,"F","DS"
"4151",26,22,"M","PE"
"4152",59,37,"F","DO"
"4153",11,17,"M","RM"
"4154",21,20,"F","PE"
"4155",87,51,"M","DS"
"4156",46,34,"F","DM"
"4157",42,37,"M","DM"
"4158",36,34,"F","DO"
"4159",42,36,"F","DM"
"4160",19,20,"M","PM"
"4161",47,36,"M","DM"
"4162",11,17,"M","RM"
"4163",27,20,"M","OT"
"4164",50,37,"M","DM"
"4165",110,49,"M","DS"
"4166",24,20,"F","PE"
"4167",146,32,"F","NL"
"4168",19,19,"F","PM"
"4169",54,44,"M","DS"
"4170",10,17,"F","RM"
"4171",48,37,"M","DM"
"4172",44,37,"F","DM"
"4173",26,20,"F","PE"
"4174",44,36,"F","DO"
"4175",43,36,"F","DM"
"4176",9,16,"F","RM"
"4177",49,34,"M","DO"
"4178",51,37,"M","DM"
"4179",46,36,"M","DM"
"4180",44,37,"M","DM"
"4181",42,36,"F","DM"
"4182",5,16,"M","RM"
"4183",129,49,"F","DS"
"4184",19,22,"F","PP"
"4185",47,36,"M","DM"
"4186",12,17,"M","RF"
"4187",102,50,"F","DS"
"4188",49,35,"F","DM"
"4189",149,52,"F","DS"
"4190",106,29,"F","NL"
"4191",134,51,"M","DS"
"4192",203,32,"F","NL"
"4193",146,49,"M","DS"
"4194",53,38,"M","DM"
"4195",18,19,"F","PM"
"4196",74,49,"M","DS"
"4197",90,51,"M","DS"
"4198",78,49,"F","DS"
"4199",32,35,"M","DM"
"4200",7,17,"M","PF"
"4201",114,33,"M","NL"
"4202",44,38,"M","DM"
"4203",72,49,"F","DS"
"4204",9,16,"M","RM"
"4205",90,50,"M","DS"
"4206",120,51,"F","DS"
"4207",58,37,"F","DO"
"4208",153,52,"M","DS"
"4209",12,21,"M","PE"
"4210",43,37,"F","DO"
"4211",54,36,"M","DO"
"4212",129,31,"M","NL"
"4213",125,51,"M","DS"
"4214",72,48,"F","DS"
"4215",82,48,"M","DS"
"4216",42,22,"M","OL"
"4217",94,48,"M","DS"
"4218",84,49,"F","DS"
"4219",43,35,"F","DM"
"4220",33,35,"M","DM"
"4221",15,17,"F","RM"
"4222",125,49,"F","DS"
"4223",87,49,"M","DS"
"4224",39,33,"F","DM"
"4225",43,37,"F","DM"
"4226",6,16,"F","PF"
"4227",40,36,"M","DO"
"4228",44,35,"F","DM"
"4229",44,36,"M","DM"
"4230",153,52,"M","DS"
"4231",130,50,"M","DS"
"4232",23,21,"F","PE"
"4233",98,51,"F","DS"
"4234",46,36,"M","DM"
"4235",7,16,"M","PF"
"4236",35,34,"F","DM"
"4237",131,51,"F","DS"
"4238",51,46,"M","DS"
"4239",42,36,"M","DM"
"4240",7,16,"F","PF"
"4241",23,19,"M","PE"
"4242",23,21,"M","PM"
"4243",26,19,"F","OT"
"4244",113,51,"M","DS"
"4245",103,39,"F","DS"
"4246",7,16,"M","PF"
"4247",183,33,"F","NL"
"4248",102,32,"M","NL"
"4249",127,32,"M","NL"
"4250",44,37,"F","DM"
"4251",32,36,"M","DM"
"4252",11,15,"F","RM"
"4253",37,36,"M","DM"
"4254",26,21,"M","PE"
"4255",42,36,"M","DM"
"4256",110,48,"F","DS"
"4257",252,34,"M","NL"
"4258",106,28,"M","SH"
"4259",115,52,"F","DS"
"4260",7,16,"M","PF"
"4261",10,17,"M","RM"
"4262",42,37,"F","DM"
"4263",123,49,"M","DS"
"4264",45,35,"F","DO"
"4265",128,49,"M","DS"
"4266",21,34,"F","DM"
"4267",62,48,"M","DS"
"4268",98,51,"M","DS"
"4269",133,49,"M","DS"
"4270",59,49,"M","DS"
"4271",121,53,"F","DS"
"4272",23,18,"M","PM"
"4273",8,17,"M","PF"
"4274",43,36,"F","DM"
"4275",40,37,"F","DO"
"4276",63,48,"F","DS"
"4277",41,36,"F","DM"
"4278",41,36,"F","DM"
"4279",25,34,"M","DM"
"4280",152,32,"F","NL"
"4281",46,36,"M","DM"
"4282",19,22,"F","PP"
"4283",67,48,"M","DS"
"4284",15,20,"F","PE"
"4285",42,36,"M","DM"
"4286",72,50,"M","DS"
"4287",39,34,"M","DM"
"4288",44,36,"M","DM"
"4289",10,13,"M","RM"
"4290",40,36,"F","DM"
"4291",135,51,"F","DS"
"4292",20,21,"M","PM"
"4293",164,33,"M","NL"
"4294",49,36,"F","DM"
"4295",24,22,"F","PM"
"4296",84,49,"M","DS"
"4297",10,16,"M","RM"
"4298",65,48,"M","DS"
"4299",42,35,"F","DM"
"4300",22,19,"M","PE"
"4301",34,37,"M","DM"
"4302",21,20,"M","PE"
"4303",24,34,"F","DM"
"4304",44,37,"M","DM"
"4305",140,32,"F","NL"
"4306",110,52,"M","DS"
"4307",28,20,"M","OT"
"4308",45,36,"F","DM"
"4309",28,19,"M","OT"
"4310",18,23,"F","PP"
"4311",23,21,"F","OT"
"4312",43,36,"M","DM"
"4313",9,15,"M","RM"
"4314",32,20,"F","OL"
"4315",40,35,"F","DM"
"4316",141,50,"M","DS"
"4317",7,15,"F","PF"
"4318",21,21,"M","PE"
"4319",45,35,"M","DM"
"4320",23,18,"M","PE"
"4321",30,34,"F","DM"
"4322",164,33,"M","NL"
"4323",98,52,"M","DS"
"4324",210,33,"F","NL"
"4325",9,16,"F","PF"
"4326",10,16,"M","RM"
"4327",51,36,"M","DO"
"4328",14,20,"M","OT"
"4329",103,47,"M","DS"
"4330",205,33,"F","NL"
"4331",127,49,"F","DS"
"4332",36,36,"M","DM"
"4333",127,51,"F","DS"
"4334",138,52,"F","DS"
"4335",25,36,"F","DM"
"4336",67,48,"F","DS"
"4337",132,50,"M","DS"
"4338",136,35,"M","NL"
"4339",33,21,"M","OL"
"4340",53,36,"F","DO"
"4341",29,36,"F","DM"
"4342",11,19,"M","PE"
"4343",8,16,"M","PF"
"4344",46,37,"F","DO"
"4345",26,19,"M","OL"
"4346",32,34,"M","DM"
"4347",75,50,"F","DS"
"4348",43,37,"M","DM"
"4349",84,49,"M","DS"
"4350",98,49,"M","DS"
"4351",87,49,"F","DS"
"4352",52,38,"M","DM"
"4353",41,35,"M","DO"
"4354",45,36,"M","DM"
"4355",10,18,"M","PE"
"4356",145,53,"M","DS"
"4357",36,35,"M","DM"
"4358",150,52,"M","DS"
"4359",44,37,"M","DM"
"4360",56,48,"M","DS"
"4361",24,19,"F","PE"
"4362",22,19,"M","PE"
"4363",8,16,"F","PF"
"4364",5,14,"F","RM"
"4365",40,32,"F","NL"
"4366",17,22,"F","PP"
"4367",132,51,"F","DS"
"4368",24,19,"F","OT"
"4369",42,35,"F","DM"
"4370",40,35,"F","DM"
"4371",40,37,"F","DM"
"4372",45,21,"F","OL"
"4373",43,36,"M","DM"
"4374",135,49,"M","DS"
"4375",52,37,"M","DM"
"4376",99,52,"F","DS"
"4377",35,35,"F","DM"
"4378",49,36,"F","DM"
"4379",48,20,"F","OL"
"4380",173,35,"M","NL"
"4381",44,21,"M","OL"
"4382",13,18,"M","RM"
"4383",36,33,"M","DM"
"4384",7,16,"M","PF"
"4385",32,35,"F","DM"
"4386",9,16,"F","PF"
"4387",29,34,"F","DM"
"4388",10,17,"F","RM"
"4389",50,37,"M","DM"
"4390",143,53,"M","DS"
"4391",222,33,"M","NL"
"4392",37,36,"M","DM"
"4393",143,33,"F","NL"
"4394",100,30,"F","NL"
"4395",42,37,"M","DM"
"4396",8,17,"M","PF"
"4397",118,51,"M","DS"
"4398",46,37,"M","DM"
"4399",120,33,"F","NL"
"4400",149,53,"M","DS"
"4401",44,36,"M","DM"
"4402",42,35,"M","DO"
"4403",34,34,"F","DM"
"4404",45,36,"M","DM"
"4405",38,36,"M","DM"
"4406",46,37,"M","DM"
"4407",124,31,"F","NL"
"4408",39,36,"M","DM"
"4409",29,36,"F","DM"
"4410",92,50,"M","DS"
"4411",46,36,"M","DM"
"4412",32,35,"M","DM"
"4413",39,37,"F","DM"
"4414",38,34,"F","DO"
"4415",46,37,"M","DM"
"4416",39,35,"F","DM"
"4417",96,49,"M","DS"
"4418",90,49,"M","DS"
"4419",42,37,"M","DM"
"4420",121,52,"M","DS"
"4421",33,36,"F","DM"
"4422",18,20,"F","PM"
"4423",28,20,"M","OT"
"4424",23,18,"F","PM"
"4425",105,49,"F","DS"
"4426",40,36,"F","DM"
"4427",43,34,"M","DM"
"4428",47,35,"F","DO"
"4429",126,48,"M","DS"
"4430",45,35,"M","DM"
"4431",22,20,"M","PE"
"4432",15,22,"F","PP"
"4433",95,48,"M","DS"
"4434",51,35,"M","DO"
"4435",19,21,"F","PP"
"4436",51,36,"M","DM"
"4437",6,16,"F","PF"
"4438",7,15,"F","PF"
"4439",22,20,"M","PM"
"4440",33,20,"F","OT"
"4441",34,36,"F","DM"
"4442",98,51,"M","DS"
"4443",120,52,"F","DS"
"4444",8,15,"M","PF"
"4445",49,37,"F","DM"
"4446",37,20,"M","OL"
"4447",36,36,"F","DM"
"4448",16,23,"F","PP"
"4449",41,38,"F","DM"
"4450",35,35,"F","DM"
"4451",23,20,"M","PM"
"4452",28,34,"F","DM"
"4453",105,51,"M","DS"
"4454",43,36,"F","DM"
"4455",29,34,"M","DM"
"4456",34,22,"M","OL"
"4457",11,16,"M","RM"
"4458",38,34,"M","DM"
"4459",44,37,"M","DM"
"4460",112,52,"F","DS"
"4461",47,35,"M","DM"
"4462",14,21,"M","PP"
"4463",26,20,"F","OT"
"4464",7,15,"F","PF"
"4465",51,37,"M","DM"
"4466",116,31,"F","NL"
"4467",105,49,"M","DS"
"4468",125,47,"F","DS"
"4469",26,20,"F","OT"
"4470",146,32,"M","NL"
"4471",46,35,"M","DM"
"4472",30,34,"F","DO"
"4473",18,20,"M","PM"
"4474",6,16,"M","PF"
"4475",37,35,"M","DM"
"4476",21,21,"F","OT"
"4477",110,54,"M","DS"
"4478",27,34,"F","DM"
"4479",142,31,"F","NL"
"4480",7,15,"M","PF"
"4481",112,50,"M","DS"
"4482",51,37,"M","DM"
"4483",25,20,"M","PM"
"4484",42,33,"F","DM"
"4485",40,36,"F","DM"
"4486",47,34,"M","DM"
"4487",139,51,"F","DS"
"4488",48,37,"M","DM"
"4489",22,20,"F","PE"
"4490",94,49,"M","DS"
"4491",48,34,"F","DO"
"4492",27,21,"F","PM"
"4493",41,35,"F","DM"
"4494",112,54,"M","DS"
"4495",30,20,"M","OT"
"4496",37,36,"M","DM"
"4497",21,20,"M","PE"
"4498",6,15,"M","PF"
"4499",172,31,"F","NL"
"4500",44,34,"F","DM"
"4501",39,36,"F","DM"
"4502",6,15,"M","PF"
"4503",49,38,"F","DO"
"4504",7,15,"F","PF"
"4505",16,19,"F","PE"
"4506",40,34,"M","DM"
"4507",12,21,"M","PP"
"4508",94,52,"M","DS"
"4509",129,49,"M","DS"
"4510",46,35,"M","DM"
"4511",23,20,"F","PM"
"4512",41,36,"M","DM"
"4513",124,50,"F","DS"
"4514",14,21,"F","PP"
"4515",50,37,"M","DM"
"4516",127,50,"M","DS"
"4517",14,18,"M","RM"
"4518",29,34,"F","DM"
"4519",55,36,"M","DM"
"4520",119,52,"F","DS"
"4521",40,35,"M","DM"
"4522",7,15,"F","PF"
"4523",21,19,"F","PE"
"4524",45,35,"F","DM"
"4525",21,20,"M","PE"
"4526",5,16,"M","PF"
"4527",101,49,"M","DS"
"4528",5,15,"F","PF"
"4529",8,16,"M","PF"
"4530",36,35,"F","DM"
"4531",40,36,"M","DM"
"4532",5,14,"M","PF"
"4533",9,16,"M","PF"
"4534",13,20,"F","PP"
"4535",42,34,"F","DO"
"4536",56,36,"M","DO"
"4537",35,35,"F","DM"
"4538",47,36,"M","DM"
"4539",39,35,"M","DM"
"4540",32,35,"F","DM"
"4541",28,34,"M","DM"
"4542",145,52,"M","DS"
"4543",40,36,"M","DM"
"4544",34,33,"F","DM"
"4545",178,33,"M","NL"
"4546",127,49,"F","DS"
"4547",50,37,"M","DO"
"4548",112,31,"F","NL"
"4549",14,16,"F","RM"
"4550",47,37,"M","DM"
"4551",31,34,"M","DM"
"4552",21,20,"M","PM"
"4553",34,35,"F","DM"
"4554",7,16,"M","PF"
"4555",121,50,"M","DS"
"4556",152,52,"M","DS"
"4557",137,30,"F","NL"
"4558",7,16,"M","PF"
"4559",117,32,"M","NL"
"4560",103,50,"M","DS"
"4561",43,35,"F","DM"
"4562",41,36,"M","DM"
"4563",20,20,"M","PE"
"4564",111,48,"F","DS"
"4565",44,35,"F","DM"
"4566",49,34,"M","DM"
"4567",152,33,"F","NL"
"4568",41,36,"F","DM"
"4569",118,49,"M","DS"
"4570",16,21,"F","PP"
"4571",46,20,"F","OL"
"4572",8,15,"M","PF"
"4573",40,20,"M","OL"
"4574",47,37,"M","DM"
"4575",17,20,"M","OT"
"4576",23,20,"F","OT"
"4577",159,33,"M","NL"
"4578",39,36,"M","DM"
"4579",34,36,"F","DM"
"4580",6,17,"F","PF"
"4581",27,21,"F","OL"
"4582",40,37,"M","DM"
"4583",34,35,"F","DM"
"4584",7,15,"M","PF"
"4585",38,36,"F","DM"
"4586",14,21,"M","PP"
"4587",37,35,"M","DM"
"4588",106,48,"F","DS"
"4589",24,21,"F","OT"
"4590",45,34,"M","DM"
"4591",131,50,"F","DS"
"4592",42,37,"F","DM"
"4593",110,51,"M","DS"
"4594",34,36,"F","DM"
"4595",43,34,"M","DM"
"4596",102,49,"M","DS"
"4597",23,22,"F","OT"
"4598",19,20,"M","PE"
"4599",105,51,"M","DS"
"4600",42,34,"F","DM"
"4601",112,48,"M","DS"
"4602",47,46,"M","DM"
"4603",213,32,"F","NL"
"4604",11,17,"M","OL"
"4605",28,21,"F","OT"
"4606",36,34,"M","DM"
"4607",33,35,"F","DM"
"4608",33,34,"F","DM"
"4609",127,53,"M","DS"
"4610",54,39,"F","DO"
"4611",44,36,"M","DM"
"4612",40,36,"M","DM"
"4613",39,36,"M","DM"
"4614",189,32,"F","NL"
"4615",34,21,"M","OL"
"4616",48,37,"M","DM"
"4617",109,48,"F","DS"
"4618",45,35,"F","DM"
"4619",125,50,"F","DS"
"4620",117,52,"M","DS"
"4621",28,20,"M","OT"
"4622",23,21,"M","PM"
"4623",39,20,"F","OL"
"4624",34,35,"F","DM"
"4625",52,37,"M","DM"
"4626",49,37,"M","DM"
"4627",123,48,"F","DS"
"4628",116,49,"M","DS"
"4629",123,47,"F","DS"
"4630",125,52,"M","DS"
"4631",114,49,"F","DS"
"4632",27,20,"M","OT"
"4633",8,16,"M","PF"
"4634",48,37,"M","DM"
"4635",12,20,"F","PP"
"4636",43,34,"F","DM"
"4637",29,21,"M","OT"
"4638",51,37,"M","DO"
"4639",23,21,"M","OT"
"4640",44,36,"F","DM"
"4641",36,35,"M","DM"
"4642",42,36,"M","DM"
"4643",35,34,"F","DM"
"4644",139,51,"F","DS"
"4645",47,34,"M","DO"
"4646",42,37,"F","DM"
"4647",6,16,"M","PF"
"4648",47,36,"F","DM"
"4649",28,19,"M","OT"
"4650",15,19,"M","OL"
"4651",40,35,"M","DM"
"4652",40,37,"M","DM"
"4653",48,36,"M","DM"
"4654",21,21,"M","PM"
"4655",54,35,"M","DO"
"4656",25,19,"F","OT"
"4657",28,36,"F","DM"
"4658",18,20,"M","PE"
"4659",45,36,"M","DM"
"4660",24,21,"M","OX"
"4661",47,37,"M","DM"
"4662",39,36,"F","DM"
"4663",25,22,"F","OT"
"4664",29,20,"M","OT"
"4665",11,21,"F","PP"
"4666",34,36,"M","DM"
"4667",26,20,"M","OL"
"4668",23,21,"M","PM"
"4669",6,15,"F","PF"
"4670",8,15,"M","PF"
"4671",46,35,"F","DO"
"4672",43,37,"M","DM"
"4673",52,36,"F","DO"
"4674",49,36,"M","DM"
"4675",20,19,"F","PE"
"4676",41,37,"F","DM"
"4677",6,16,"F","PF"
"4678",6,16,"M","PF"
"4679",37,36,"M","DM"
"4680",49,37,"M","DM"
"4681",28,19,"F","OT"
"4682",7,15,"F","PF"
"4683",150,32,"F","NL"
"4684",14,22,"F","PP"
"4685",38,36,"F","DM"
"4686",23,21,"M","PM"
"4687",43,35,"M","DM"
"4688",48,36,"F","DO"
"4689",7,16,"M","PF"
"4690",184,33,"F","NL"
"4691",25,21,"F","OT"
"4692",137,50,"M","DS"
"4693",42,36,"F","DM"
"4694",120,51,"M","DS"
"4695",41,36,"M","DM"
"4696",23,20,"F","OT"
"4697",118,47,"F","DS"
"4698",6,16,"M","PF"
"4699",19,21,"F","PM"
"4700",36,22,"M","OL"
"4701",53,37,"M","DM"
"4702",15,23,"F","PP"
"4703",29,20,"M","OT"
"4704",47,38,"M","DM"
"4705",29,22,"F","OL"
"4706",31,21,"F","OL"
"4707",40,34,"M","DM"
"4708",42,37,"M","DM"
"4709",38,36,"M","DM"
"4710",27,20,"M","OT"
"4711",205,32,"F","NL"
"4712",47,38,"M","DM"
"4713",142,51,"M","DS"
"4714",43,37,"M","DM"
"4715",44,36,"M","DM"
"4716",41,36,"M","DM"
"4717",43,36,"M","DM"
"4718",36,20,"M","OL"
"4719",45,36,"F","DM"
"4720",116,50,"F","DS"
"4721",47,36,"M","DM"
"4722",6,16,"M","PF"
"4723",46,36,"M","DM"
"4724",7,16,"M","PF"
"4725",22,21,"F","OT"
"4726",6,15,"M","PF"
"4727",43,22,"F","OL"
"4728",51,38,"M","DM"
"4729",148,49,"F","DS"
"4730",59,35,"F","DO"
"4731",23,20,"M","PM"
"4732",219,33,"F","NL"
